,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
1670,Historische Religionspädagogik,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Religionspädagogik'],[],"[['Dam< Harmjan< Priv. Doz. Dr.', '']]",Seminar,,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394919&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1671,Was bleibt vom Menschen? Anthropologie aus religionsphilosophischer Perspektive,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Systematische Theologie'],[],"[['Ohly< Lukas< Apl. Prof. Dr.', '']]",Vorlesung,,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=399893&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1672,Jesus Christus (Christologie),"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Systematische Theologie'],[],"[['Ohly< Lukas< Apl. Prof. Dr.', '']]",Vorlesung,,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=399895&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1673,Vorlesung: Religionsphilosophie,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Martin-Buber-Professur für Jüdische Religionsphilosophie'],[],"[['von Wussow< Philipp< Priv. Doz. Dr.', '']]",Vorlesung,,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400069&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1674,Islamic Political Writings: Historical Perspectives,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Religionswissenschaft'],[],"[['Pourjavady< Reza< Dr.', '']]",Seminar (Blockveranstaltung),,SoSe 2025,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=406151&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1675,ENTFÄLLT: Ringvorlesung: Jüdisch-islamische Nachbarschaften,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Martin-Buber-Professur für Jüdische Religionsphilosophie'],[],"[[""Omerika< Armina< Prof'in. Dr."", ''], ['Wiese< Christian< Prof. Dr.', '']]",Ringvorlesung,,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394999&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1676,Deutsche Islamdiskurse im 19. Jahrhundert - Religionsgeschichte der Moderne,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Religionswissenschaft'],[],"[[""Wenzel< Catherina< Prof'in. Dr."", '']]",Vorlesung,,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394951&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1677,"Tutoring II (BSc und L3) - Physische Geographie - ""Lorsbach-Exkursionen (Durchführung)""","['Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Physische Geographie'],"[['Berger< Christiane< Dr.', 'verantwortlich'], ['Dambeck< Rainer< Dr.', 'verantwortlich']]",[],Seminar,"BA: BA8,  L3: GeoL3-10,  BSc: BSc8",SoSe 2025,2,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=393977&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1678,Statistische Verfahren in der Geographie (Übungsteil),"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie']",['Institut für Physische Geographie'],"[['Irl< Severin< Univ.-Prof. Dr.', 'verantwortlich']]",[],Übung,"GEO-B3b - 2, GeoL3-5 - 6",SoSe 2025,1,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=393995&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1679,Writing II - Ü/S,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für England- und Amerikastudien'],"[['Fisk< James', 'verantwortlich'], ['Michel< Maren', 'verantwortlich'], ['Smith< Olivia', 'verantwortlich']]",[],Seminar mit Übung,L3 (S 2) / BA ES (BAS 2) / BA AS (BAS 2) / MCTE 4,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394176&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1680,Unruly Women in Early Modern Tragedy,"['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für England- und Amerikastudien'],"[[""Scholz< Susanne< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,BA ES 3.1 + 3.2 / L3 FW 3.2 + FW 4 / GS-BA-6,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=395126&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1681,Travels in Time,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für England- und Amerikastudien'],"[['Erll< Astrid< Prof. Dr. Dr. h.c.', 'verantwortlich']]",[],Seminar,"ALCM 3, 4, 5, 6, 7 / MCTE  2+ 3 / L3 FW 4 / GS-BA-6",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394962&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1682,“There’s Always a Plague- there’s Always a Fire”: Contemporary Queer-Feminist Theatre,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Institut für England- und Amerikastudien'],"[[""Liedke< Heidi Lucja< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,"BA ES 3.1 / L3 FW 3.2 + FW 4.2 / GS-BA-4 / ALCM 2, 3, 5, 6 / MA DRAM (PO 2017): 1.3 / MA CDPR: 1.3",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394981&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1683,The Grand Tour: English Tourists in 18th-Century Italy,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für England- und Amerikastudien'],"[['Dornhofer< Daniel< Dr.', 'verantwortlich']]",[],Seminar,"BA ES 3.1 + 3.2 / L3 FW 3.2, FW 4",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394954&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1684,The Auden Group: Poetry & Politics of the 1930s,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für England- und Amerikastudien'],"[['Dornhofer< Daniel< Dr.', 'verantwortlich']]",[],Seminar,BA ES 3.1+3.2 / L3 FW 3.2 + FW 4,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394949&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1685,The Arab Novel of Migration,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für England- und Amerikastudien'],"[[""Butt< Nadia< Prof'in. Dr."", 'verantwortlich'], ['Spiller< Roland< Univ.-Prof. Dr.', 'verantwortlich']]",[],Seminar,"ALCM 4, 7 / MCTE 2, 3 / L3 FW 4",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394889&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1686,Shakespeare’s Audiences (with Dr. Simon Smith- Shakespeare Institute- University of Birmingham),"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für England- und Amerikastudien'],"[[""Scholz< Susanne< Prof'in. Dr."", 'verantwortlich']]",[],Seminar (Blockveranstaltung),"ALCM 2, 3, 5, 6 / L3 FW 4.2",SoSe 2025,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=401191&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1687,Rethinking the Essay from Montaigne to Tik Tok,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für England- und Amerikastudien'],"[['Jöhnk< Marília< Dr.', 'verantwortlich'], [""Liedke< Heidi Lucja< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,"ALCM 2, 3, 5, 6 / L3 FW 4.2 / BA AVL: B4, Q1, Q2, Q3(I), Q3(II), MA: Comp-Lit-1.2, Comp-Lit-2, Comp-Lit-AVL-1, Comp-Lit-AVL-2, Comp-Lit-ANG-1, Comp-Lit-ANG-2 / GS-BA-6 Spezialisierung",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394984&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1688,Reason and Its Discontents: Critical Theory and Cold War Liberalism,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für England- und Amerikastudien'],"[['Lieber< Marlon< Dr.', 'verantwortlich']]",[],Seminar,"MA AS OM 1, 2, PM 1, 2 / L3 FW 3.2 + FW 4",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=393950&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1689,Postcolonial Life-Writing,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für England- und Amerikastudien'],"[[""Butt< Nadia< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,"BA ES 3.3 / ALCM 4, 7 / MCTE 1, 2, 3 / L3 FW 4",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394900&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1690,Poetics and Politics of Erasure,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für England- und Amerikastudien'],"[[""Schäfer< Heike< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,"MA AS OM 1, 2 , PM 1, 2 / L3 FW 3.2 + FW 4.1 / MA AE 2.2",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394056&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1691,Literature and Photography in 19th-century America,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für England- und Amerikastudien'],"[[""Schäfer< Heike< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,"MA AS OM 1, 2 , PM 1, 2 / L3 FW 3.2 + FW 4.1 / MA AE 2.2",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394083&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1692,“Language is Like Poppies“: Messy Narratives of Hope,"['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für England- und Amerikastudien'],"[[""Liedke< Heidi Lucja< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,"ALCM 2, 3, 5, 6 / L3 FW 4.2 / GS-BA-6 Spezialisierung / MA Comp-Lit-ANG-1, Comp-Lit-ANG-2",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394983&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1693,Evil Roots. The Victorian Botanical Gothic,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für England- und Amerikastudien'],"[[""Scholz< Susanne< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,BA ES 3.1 + 3.2 / L3 FW 3.2 + FW 4,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=395125&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1694,Celebrity Politics: The Entertainment of Democracy in America,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für England- und Amerikastudien'],"[['Völz< Johannes< Prof. Dr.', 'verantwortlich']]",[],Seminar,"MA AS OM 2, OM 3, PM 2, PM 3 / L3 FW 4.1",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394165&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1695,Battlefield Britain: Dark Age Conflict and the Modern Literature of War,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für England- und Amerikastudien'],"[['Dornhofer< Daniel< Dr.', 'verantwortlich']]",[],Seminar,"ALCM 2, 3, 5, 6 / L3 FW 4 / MA Comp-Lit-ANG-1, Comp-Lit-ANG-2",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394948&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1696,Audiovisual Memory Studies,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für England- und Amerikastudien'],"[['Erll< Astrid< Prof. Dr. Dr. h.c.', 'verantwortlich']]",[],Seminar,"ALCM 2, 3, 4, 5, 6, 7 / MCTE 1, 2, 3 / L3 FW 4",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394956&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1697,American Transcendentalism,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für England- und Amerikastudien'],"[['Völz< Johannes< Prof. Dr.', 'verantwortlich']]",[],Seminar,"MA AS OM 1, OM 2, OM 3, PM 1, PM 2, PM 3 / L3 FW 4.1 / MA AE 2.2",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394147&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1698,Aesthetics of the Ordinary,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für England- und Amerikastudien'],"[['Majewska< Magdalena< Dr.', 'verantwortlich']]",[],Seminar,"MA AS OM 1, 2, PM 1, 2 / L3 FW 3.2 + FW 4 / GS-BA-6 / MA AE 2.2",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394008&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1699,Word order and information structure,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für England- und Amerikastudien'],"[['Radó< Janina< Dr.', 'verantwortlich']]",[],Seminar,"L3 FW 3.1 / BA ES 3.4.2 / BA EmpSprachw En5.2, En 5.3 / MA EmpSprachw MA-ES-EN-A2, MA-ES-EN-B/ MA Linguistics LING-CORE-ARC (B), LING-INTER-ARC",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=395208&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1700,Ulysses,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für England- und Amerikastudien'],"[['Erll< Astrid< Prof. Dr. Dr. h.c.', 'verantwortlich']]",[],Seminar,"BA ES 3.1 / L3 FW 3.2 / ALCM 2, 3, 5",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394960&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1701,Transnational Canadian Literature and Film Adaptations,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für England- und Amerikastudien'],"[[""Butt< Nadia< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,BA ES 3.3 / L3 FW 3.2 / MCTE 2 + 3,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394876&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1702,So (Not) Hungry: Fasting and Disordered Eating in Contemporary Fiction,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für England- und Amerikastudien'],"[['Allen< Martina< Dr.', 'verantwortlich']]",[],Seminar,BA ES 3.1 + 3.2 / L3 FW 3.2,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394865&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1703,Sharing a Home – Co-habitation in Contemporary Literature and Culture,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für England- und Amerikastudien'],"[['Bayerlipp< Susanne< Dr.', 'verantwortlich']]",[],Seminar,"BA ES 3.1, 3.2 / L3 FW 3.2",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394870&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1704,Remembering the Troubles,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für England- und Amerikastudien'],"[['Teichler< Hanna < Dr.', 'verantwortlich']]",[],Seminar,"BA ES 3.1, 3.2, 3.3 / L3 FW 3.2 / MCTE 2, 3",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=395192&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1705,Negation,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für England- und Amerikastudien'],"[['Webelhuth< Gert< Prof. Dr.', 'verantwortlich']]",[],Seminar,"L3 FW 3.1 / BA ES 3.4.2 / BA EmpSprachw En5.2, En 5.3 / MA EmpSprachw MA-ES-EN-A2, MA-ES-EN-B/ MA Linguistics LING-CORE-ARC (B), LING-INTER-ARC",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=395228&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1706,Linguistics and Science Communication,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für England- und Amerikastudien'],"[['Sailer< Manfred< Prof. Dr.', 'verantwortlich']]",[],Seminar,"L3 FW 3.1 / BA ES 3.4.2 / BA EmpSprachw En 5.2, En 5.3/ MA EmpSprachw MA-ES-EN-A2, MA-ES-EN-B / MA Linguistics LING-CORE-ARC (B), LING-INTER-ARC",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=399595&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1707,Introduction to statistics with R,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für England- und Amerikastudien'],"[[""Lago< Sol< Prof'in. Dr."", 'verantwortlich'], ['Richter< Frank< Apl. Prof. Dr.', 'verantwortlich']]",[],Seminar,"L3 FW 3.1 / BA ES 3.4.2 / BA EmpSprachw En5.2, En 5.3 / MA EmpSprachw MA-ES-EN-A2, MA-ES-EN-B/ MA Linguistics LING-CORE-ARC (B), LING-INTER-ARC / LING-CORE-PSY, LING-INTER-PSY, LING-CORE-VAR, LING-INTER-VAR",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=395216&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1708,(In)Definites,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für England- und Amerikastudien'],"[['Bargmann< Sascha< Dr.', 'verantwortlich']]",[],Seminar,"L3 FW 3.1 / BA ES 3.4.2 / BA EmpSprachw En 5.2, En 5.3 / MA EmpSprachw MA-ES-EN-A2, MA-ES-EN-B/ MA Linguistics LING-CORE-ARC (B), LING-INTER-ARC",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=395196&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1709,Grammar Architecture. Syntax 2 [= Constraint-based Syntax 2],"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für England- und Amerikastudien'],"[['Webelhuth< Gert< Prof. Dr.', 'verantwortlich']]",[],Seminar,"L3 FW 3.1 / BA ES 3.4.2 / BA EmpSprachw En 3.2 / MA Linguistics LING-CORE-ARC (A), LING-INTER-ARC/ MA EmpSprachw MA-ES-EN-A1.2",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=395226&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1710,Constraint-based Semantics 2,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für England- und Amerikastudien'],"[['Sailer< Manfred< Prof. Dr.', 'verantwortlich']]",[],Seminar,"L3 FW 3.1 / BA ES 3.4.2 / BA EmpSprachw En 4.1, En 4.2, DH 6.2 / MA Linguistics LING-CORE-ARC (B), LING-INTER-ARC",SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=395222&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1711,British Children’s Literature and Young Adult Fiction,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Institut für England- und Amerikastudien'],"[[""Liedke< Heidi Lucja< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,BA ES 3.1 / L3 FW 3.2 / GS-BA-4,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394987&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1712,African-European Connections in Literature,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für England- und Amerikastudien'],"[['Stork< Michelle < Dr. des.', 'verantwortlich']]",[],Seminar,BA ES 3.3 / L3 FW 3.2,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=395188&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1713,African and Asian Travel Literature,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für England- und Amerikastudien'],"[[""Butt< Nadia< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,BA ES 3.3 / L3 FW 3.2 / MCTE 2 + 3,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394873&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
