,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
2052,BW-E/Sb3: Selbstregulationstraining für angehende Lehrkräfte Kurs B,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Pädagogische Psychologie'],"[['Püttmann< Anita< Dr.< Dipl.-Psych.', 'verantwortlich']]",[],Seminar,FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=381968&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2053,BW-E/Sb3: Selbstregulationstraining für angehende Lehrkräfte Kurs A,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Pädagogische Psychologie'],"[['Püttmann< Anita< Dr.< Dipl.-Psych.', 'verantwortlich']]",[],Seminar,FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=382097&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2054,BW-E/Sb3: Psychische Gesundheit im Schulkontext,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],"['Pädagogische Psychologie', 'Hörsaalverwaltung Westend']","[['Dudda< Shari Jana < MSc.', 'verantwortlich']]",[],Seminar (Blockveranstaltung),FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=386557&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2055,BW-E/Sb3: Pädagogische Handlungsprobleme in Schule und Unterricht,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],"['Soziologie mit dem Schwerpunkt Familien- und Jugendsoziologie', 'Hörsaalverwaltung Westend']",[],"[['Sombetzki< Christian', '']]",Seminar (Blockveranstaltung),FB03,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=381555&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2056,BW-E/Sb3: Pädagogische Beziehungen: theoretische und schulpraktische Perspektiven,"['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Allgemeine Erziehungswissenschaft (WE I)', 'Hörsaalverwaltung Westend']",[],"[['Frenzel< Gabriele< Dr.', '']]",Seminar (Blockveranstaltung),FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=387735&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2057,"BW-E/Sb3: Lost in school - Reflexion der Praxiserfahrungen von Studierenden, die als Lehrkraft tätig sind. - Kurs B","['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Pädagogik der Elementar- und Primarstufe (WE II)'],[],"[['Burgwald< Caroline', '']]",Seminar,FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=387796&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2058,"BW-E/Sb3: Lost in school - Reflexion der Praxiserfahrungen von Studierenden, die als Lehrkraft tätig sind. – Kurs A","['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Sonderpädagogik (WE IV)'],"[['Bernhardt< Robert < Dr.', 'verantwortlich']]",[],Seminar,FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=385820&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2059,BW-E/Sb3: Lehrkräfteprofessionalität im Kontext von Inklusion,"['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Sonderpädagogik (WE IV)'],"[['Haas< Benjamin < Dr.', 'verantwortlich']]",[],Seminar,FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=383638&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2060,BW-E/Sb3: Gesundheit und Selbstregulation im Schulkontext,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Pädagogische Psychologie'],"[['Püttmann< Anita< Dr.< Dipl.-Psych.', 'verantwortlich']]",[],Seminar,FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=382018&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2061,BW-E/Sb3: Beratungskonzepte und Praxisbeispiele in der schulischen Elternarbeit (Kurs B),['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],"['Pädagogische Psychologie', 'Hörsaalverwaltung Westend']","[['John (geb. Siebert)< Nathalie < MSc.-Psych.', 'verantwortlich'], ['Nobbe< Lea < MSc.', 'verantwortlich'], ['Schell< Charlotte < MSc.', 'verantwortlich']]",[],Seminar (Blockveranstaltung),FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=388820&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2062,BW-E/Sb3: Beratungskonzepte und Praxisbeispiele in der schulischen Elternarbeit (Kurs A),['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],"['Pädagogische Psychologie', 'Hörsaalverwaltung Westend']","[['John (geb. Siebert)< Nathalie < MSc.-Psych.', 'verantwortlich'], ['Nobbe< Lea < MSc.', 'verantwortlich'], ['Schell< Charlotte < MSc.', 'verantwortlich']]",[],Seminar (Blockveranstaltung),FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=388819&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2063,BW-E/Sb3: Aus der Perspektive der Forschung und von Schülerinnen und Schülern: Was sind gute Lehrkräfte?,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Soziologie mit dem Schwerpunkt quantitative Analysen gesellschaftlichen Wandels'],[],"[['Mrkanovic< Adnan', '']]",Seminar,FB03,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=381514&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2064,BW-E/Sb3: Aspekte einer kritischen Bildungswissenschaft,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Soziologie mit dem Schwerpunkt Wissenschaftstheorie / Logik der Sozialwissenschaften'],[],"[['Gostmann< Peter< Apl. Prof. Dr.', '']]",Seminar,FB03,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=382551&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2065,BW-E/Sb2: Wie lassen sich Schule und Nachhaltigkeit zusammen denken?,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],"['Institut für Allgemeine Erziehungswissenschaft (WE I)', 'Hörsaalverwaltung Westend']",[],"[['Thevenot< Elisa < M.A.', '']]",Seminar (Blockveranstaltung),FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=391048&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2066,BW-E/Sb2: Schulentwicklung und Digitalisierung,"['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Pädagogik der Sekundarstufe (WE III)'],[],"[['Kanz< Katharina', '']]",Seminar,FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=386919&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2067,BW-E/Sb2: Schule als Organisation (Lehramt),['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],"['Soziologie mit dem Schwerpunkt Organisation und Wirtschaft', 'Hörsaalverwaltung Westend']",[],"[['Grunicke (vorm. Simon)< Malte < M.A.', '']]",Seminar (Blockveranstaltung),FB03,WiSe 2024/25,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=382131&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2068,BW-E/Sb2: Politische Ökonomie der Schule,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Politikwissenschaft mit dem Schwerpunkt Internationale Beziehungen und Internationale Politische Ökonomie'],[],"[['Schedelik< Michael< Dr.', '']]",Seminar,FB03,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=381995&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2069,BW-E/Sb1: Lesekompetenzen von Grundschulkindern: Befunde und Disparitäten im nationalen und internationalen Vergleich,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],"['Pädagogische Psychologie', 'Hörsaalverwaltung Westend']","[['Gold< Andreas< Prof. Dr.< Dipl.-Psych.', 'verantwortlich']]",[],Seminar (Blockveranstaltung),FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=386574&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2070,"BW-E/Sb1: ""Heydorn lesen!"" - Über den Widerspruch von Bildung und Herrschaft",['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Fachbereich 3 - Gesellschaftswissenschaften'],[],"[['Beier< Thomas', '']]",Seminar,FB03,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=391407&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2071,BW-E/Sb1: Europäisierung und Ökonomisierung der Bildung? Einführung in zentrale konflikthafte Prozesse im Bildungswesen,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Soziologie mit dem Schwerpunkt empirische Bildungsforschung (Professur)'],[],"[['Schreiber< Melanie', '']]",Seminar,FB03,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=388750&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2072,"BW-E/Sb1: Entwicklungen und Perspektiven im deutschen Bildungssystem. Herausforderungen, Chancen und Risiken",['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],"['Soziologie mit dem Schwerpunkt Bildungssysteme und Gesellschaft', 'Hörsaalverwaltung Westend']",[],"[['Maaz< Kai< Univ.-Prof. Dr.', '']]",Seminar (Blockveranstaltung),FB03,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=382152&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2073,ENTFÄLLT! BW-D/Sb2: Hochbegabung und Hochbegabtenförderung im Schulunterricht - Diagnostik und Förderung (Fr 14-16),"['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Pädagogik der Sekundarstufe (WE III)'],[],"[['Diehl< Walter', '']]",Seminar,FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=381765&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2074,ENTFÄLLT! BW-D/Sb2: Einblicke in die Praxis der Förderung alltags- und bildungssprachlicher Kompetenzen im Kontext von Mehrsprachigkeit in der Sekundarstufe,"['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Pädagogik der Sekundarstufe (WE III)'],[],"[['Wiedenmann< Marianne< Dr.', '']]",Seminar,FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=381786&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2075,BW-D/Sb4: Lesen am Bildschirm und auf Papier: Vom Vorschul- bis zum Erwachsenenalter (Kurs November),['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],"['Pädagogische Psychologie', 'Hörsaalverwaltung Westend']","[['Gold< Andreas< Prof. Dr.< Dipl.-Psych.', 'verantwortlich']]",[],Seminar (Blockveranstaltung),FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=386572&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2076,BW-D/Sb4: Lesen am Bildschirm und auf Papier: Vom Vorschul- bis zum Erwachsenenalter (Kurs Januar),['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],"['Pädagogische Psychologie', 'Hörsaalverwaltung Westend']","[['Gold< Andreas< Prof. Dr.< Dipl.-Psych.', 'verantwortlich']]",[],Seminar (Blockveranstaltung),FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=390926&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2077,BW-D/Sb4: Kompetenzen in Unterricht und Schule,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Pädagogische Psychologie'],"[['Ullrich< Mark< Dr.< Dipl.-Psych.', 'verantwortlich']]",[],Seminar,FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=382474&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2078,BW-D/Sb4: Historische Segregationspraktiken in Schule und Unterricht: Empirische Studien in Deutschland und USA,"['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Pädagogik der Sekundarstufe (WE III)'],[],"[['Diz Muñoz< Cristina < M.A.', '']]",Seminar,FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=391248&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2079,BW-D/Sb4: Erkenntnisse über Schule und Unterricht auf Basis von PISA-Ergebnissen - Frey,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Pädagogische Psychologie'],"[['Frey< Andreas< Prof. Dr.', 'verantwortlich']]",[],Seminar,FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=381806&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2080,BW-D/Sb4: Einführung in die quantitativen Methoden der empirischen Bildungsforschung - Kurs B,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Pädagogische Psychologie'],"[['Fink< Aron< Dr.< MSc.-Psych.', 'verantwortlich']]",[],Seminar,FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=382417&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2081,BW-D/Sb4: Einführung in die quantitativen Methoden der empirischen Bildungsforschung - Kurs A,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Pädagogische Psychologie'],"[['Fink< Aron< Dr.< MSc.-Psych.', 'verantwortlich']]",[],Seminar,FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=382409&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2082,BW-D/Sb4: Einführung in die empirische Bildungsforschung,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Pädagogische Psychologie'],"[['Ullrich< Mark< Dr.< Dipl.-Psych.', 'verantwortlich']]",[],Seminar,FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=382480&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2083,BW-D/Sb3: Emotionen im Unterrichtsprozess,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Pädagogische Psychologie'],"[['Hansen< Miriam< Apl. Prof. Dr.< Dipl.-Psych.', 'verantwortlich']]",[],Seminar,FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=382428&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2084,BW-D/Sb3: Digitalisierung und lernbegleitende Diagnostik,"['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Pädagogik der Elementar- und Primarstufe (WE II)', 'Hörsaalverwaltung Westend']",[],"[['Kröhne< Ulf< Dr.', '']]",Seminar (Blockveranstaltung),FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=388409&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2085,BW-D/Sb2: Leistungsmessung- und -bewertung in offenen Unterrichtsformaten,"['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Pädagogik der Sekundarstufe (WE III)'],[],"[['Pilgrim< Christoph< Dr.', '']]",Seminar,FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=388327&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2086,BW-D/Sb2: Leistungsmessung und –beurteilung in Schule und Unterricht,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Pädagogische Psychologie'],"[['Utegaliyev< Nariman < MSc.', 'verantwortlich']]",[],Seminar,FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=382463&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2087,BW-D/Sb2: Leistungsmessung und -beurteilung in Schule und Unterricht,"['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Allgemeine Erziehungswissenschaft (WE I)', 'Hörsaalverwaltung Westend']",[],"[['Peitz< Julia< Dr.', '']]",Seminar,FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=396608&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2088,BW-D/Sb2: Hochbegabung und Hochbegabtenförderung im Schulunterricht - Diagnostik und Förderung,"['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Pädagogik der Elementar- und Primarstufe (WE II)'],[],"[['Lösche< Patrick< Dr.< Dipl.-Psych.', '']]",Seminar,FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=395804&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2089,BW-D/Sb2: Bewertung von kreativen Schreibaufträgen in heterogenen Schülerschaften,"['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Pädagogik der Sekundarstufe (WE III)'],[],"[['Güngör< Murat < M.A.', '']]",Seminar,FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=391371&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2090,"BW-D/Sb1: Sprachstandermittlungen in der Zweitsprache, im Elementar und Primarbereich","['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Pädagogik der Elementar- und Primarstufe (WE II)'],[],"[['Müller< Eveline', '']]",Seminar,FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=383704&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2091,BW-D/Sb1: Sprache im Kontext von Lernprozessen – Lernen begleiten,"['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Pädagogik der Sekundarstufe (WE III)'],[],"[['Gilgen< Lara Geraldine', '']]",Seminar,FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=391369&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2092,BW-D/Sb1: Sprachdiagnostik für alltags- und bildungssprachliche Kompetenzen von mehrsprachigen Jugendlichen in der Sekundarstufe,"['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Pädagogik der Sekundarstufe (WE III)'],[],"[['Wiedenmann< Marianne< Dr.', '']]",Seminar,FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=387802&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2093,"BW-D/Sb1: ""Objektivität"" in Prozessen der pädagogischen Diagnostik","['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Pädagogik der Sekundarstufe (WE III)'],[],"[['Hradská< Iva< Dr.', '']]",Seminar,FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=387800&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2094,BW-D/Sb1: Motivationsdiagnostik,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Pädagogische Psychologie'],"[['Leipert (geb. Margolf)< Laura < MSc.-Psych.', 'verantwortlich']]",[],Seminar,FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=382381&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2095,BW-D/Sb1: Grundlagen der pädagogisch-psychologischen Diagnostik (Kurs B),['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Pädagogische Psychologie'],"[['Karageorgos< Panagiotis< Dr.', 'verantwortlich']]",[],Seminar,FB 05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=390286&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2096,BW-D/Sb1: Grundlagen der pädagogisch-psychologischen Diagnostik (Kurs A),['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Pädagogische Psychologie'],"[['Karageorgos< Panagiotis< Dr.', 'verantwortlich']]",[],Seminar,FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=390285&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2097,BW-D/Sb1: Grundlagen der Diagnostik und Beratung und Entwicklung von Beobachtungskompetenz,"['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Allgemeine Erziehungswissenschaft (WE I)'],[],"[[""Klinge< Denise< Prof'in."", '']]",Seminar,FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389534&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2098,BW-D/Sb1: Grundlagen der Diagnostik und Beratung (Kurs B),['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Pädagogische Psychologie'],"[['Utegaliyev< Nariman < MSc.', 'verantwortlich']]",[],Seminar,FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=382449&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2099,BW-D/Sb1: Grundlagen der Diagnostik und Beratung (Kurs A),['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Pädagogische Psychologie'],"[['Utegaliyev< Nariman < MSc.', 'verantwortlich']]",[],Seminar,FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=382442&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2100,BW-D/Sb1: Einführung in die anlassbezogene pädagogisch-psychologische Diagnostik für den Unterricht,"['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Allgemeine Erziehungswissenschaft (WE I)'],[],"[['Stampka< Jonas', '']]",Seminar (Blockveranstaltung),FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=392247&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2101,BW-D/Sb1: Diskriminierungskritische pädagogische Diagnostik und Beratung,"['Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Pädagogik der Sekundarstufe (WE III)'],[],"[['Hradská< Iva< Dr.', '']]",Seminar,FB04,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=387801&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2102,BW-D/Sb1: Diagnostik und Prävention von Lern- und Verhaltensproblemen im Kindes- und Jugendalter,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Pädagogische Psychologie'],"[['Dreisörner< Thomas< Dr.', 'verantwortlich']]",[],Seminar,FB05,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=381363&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
