,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
66,Nachdenken über das 20. Jahrhundert – Von der „Urkatastrophe“ zur gerechten Weltordnung,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Füllgrabe< Jörg< Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371763&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
67,Mainz – Frankfurt – Speyer. Eine historische Kernlandschaft im frühen und hohen Mittelalter,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Hehl< Ernst-Dieter< Prof. Dr.', '']]",Vorlesung,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371823&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
68,Lügen die Medien? Kritische Reflexionen zu den Möglichkeiten moderner Kommunikation,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Roth< Ralf< Apl. Prof. Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371741&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
69,Glanzvolles Jenseits – Prunkgräber im Altertum,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Becker< Mario < M. A.', '']]",Vorlesung,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371813&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
70,Geschichte Südosteuropas im 20. Jahrhundert,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Gürtler< Christian< Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371727&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
71,Geschichte Preußens in der zweiten Hälfte des 19. Jahrhunderts,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Gürtler< Christian< Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371729&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
72,"Frankfurt in Wirtschaft, Kunst und Kultur 1945–1970",['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Meyer< Petra< Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371721&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
73,(Entfällt!) Die deutsche Staatswerdung ab 1800. Der schwierige Weg der Deutschen zur heutigen Demokratie (Teil II),['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Heikaus< Ralf< Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371768&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
74,Die Götter des Olymp,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Toalster< David< Dr.', '']]",Vorlesung,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371812&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
75,„Die Geschichte denkt uns vor“ – Goethe aus Sicht eines Historikers,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Maaser< Michael< Priv. Doz. Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371360&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
76,Die Frankfurter Banken und die Enteignung der Frankfurter Juden in der Zeit des Nationalsozialismus,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Roth< Ralf< Apl. Prof. Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371774&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
77,Die alten Götter der Balten,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Toalster< David< Dr.', '']]",Vorlesung,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371807&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
78,Der Bauernkrieg 1524–26,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Brandt< Robert < M. A.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371402&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
79,Ägyptens unsterbliche Obelisken,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Vogel< Carola< Dr.', '']]",Vorlesung,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372210&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
80,"Thomas Hobbes, Der Leviathan",['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Romanus< Eckhard< Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371756&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
81,Schopenhauer und die Freiheit,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Regehly< Thomas< Dr.', '']]",Vorlesung,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371816&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
82,Philosophieren nach und mit Nietzsche,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Jeske< Michael< Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=376549&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
83,Immanuel Kant zum 300. Geburtstag,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Panknin-Schappert< Helke< Priv. Doz. Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=375462&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
84,Hat die Natur Rechte?,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Romanus< Eckhard< Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371720&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
85,Geistige Grundzüge der chinesischen Kultur,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Simon< Rainald< Dr.', '']]",Vorlesung,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371795&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
86,(Entfällt!) Scheme und der (rekursive) Lambda-Kalkül,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Gold< Peter < Priv. Doz. Prof. Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=376820&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
87,Einleitung in die Phänomenologie,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Hammer< Thomas< Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371755&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
88,Einführung in die Ethik,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Schmid Noerr< Gunzelin< Prof. Dr.', '']]",Vorlesung,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=377783&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
89,Die Eigentlichkeit und das Scheitern. Martin Heidegger und der Gipfel der Phänomenologie,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Hoefer< Carl-Hellmut< Dr.', '']]",Sonstige Veranstaltung,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=387080&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
90,David Hume: Eine Untersuchung über den menschlichen Verstand,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Panknin-Schappert< Helke< Priv. Doz. Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=375461&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
91,"Theologie und Philosophie – Der Glaube, der nach dem Verstehen fragt",['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Wriedt< Markus< Prof. Dr.', '']]",Vorlesung,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=374895&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
92,"Grenzerfahrungen und Entgrenzungen in Theologie, sakraler Kunst und Musik",['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Alsleben-Baumann< Claudia< Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371717&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
93,Gebaute Theologie und Philosophie – Umsetzung des Denkens in die kirchliche Kunst im Mittelalter,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Kloft< Matthias Th. < Prof. Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371434&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
94,Die Psychologie der Rache,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Wehrs< Elke< Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=376438&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
95,"Bewusstsein: Wahrnehmung, Gedächtnis, Denken",['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Sarris< Viktor< Prof. Dr.', '']]",Vorlesung,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371810&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
96,Weisheit ist Prävention – mehr Weisheit durch Wissenschaft!,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Schoor< Markus< Dr.', '']]",Vorlesung,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371739&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
97,Soziologie der Emotionen II – Politik und andere Anwendungsfelder,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Baier< Ulrich < M. A.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371753&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
98,Politische Streitfragen in zeitgeschichtlicher Perspektive,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Jahn< Egbert< Prof. Dr.', '']]",Vorlesung,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371817&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
99,Philosophie und Soziologie - Kontaktversuche zwischen Nachbarn,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Baier< Ulrich < M. A.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371757&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
100,Menschsein im Morgen,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Köth< Alfred< Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371850&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
101,Inklusion/Exklusion und soziale Konflikte: Eine systemtheoretische Perspektive,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Hohm< Hans-Jürgen< Prof. Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=376879&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
102,Die soziologische Theorie der Postmoderne Zygmunt Baumans,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Hohm< Hans-Jürgen< Prof. Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=376880&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
103,Die Illusion der Gewissheit in Alltag und Wissenschaft (II),['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Müller< Helmut-Gerhard', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371722&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
104,Das Weiterwirken des Nationalsozialismus in den Nachkriegsgenerationen – im privaten und im politischen Bereich,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Heuer< Klaus< Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371701&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
105,Streifzüge durch die Wirtschaftsgeschichte,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Leven< Franz-Josef< Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371736&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
106,Einführung in die Theorie der öffentlichen Finanzen,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Büchner< Heinz-Jürgen< Dr.', '']]",Vorlesung,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=377165&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
107,Künstliche Intelligenz (KI) und Urheberrecht,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Erd< Rainer< Prof. Dr.', '']]",Vorlesung,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=375401&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
108,Was Männer im Alter(n) gewinnen. Forschungsseminar,['Weitere Studienangebote'],"['Universität des 3. Lebensalters e.V. (U3L)', 'Hörsaalverwaltung Bockenheim']",[],"[['Prömper< Hans< Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=376620&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
109,Selbstsorge und Sorgen für andere. Gender-Perspektiven im Älterwerden,['Weitere Studienangebote'],"['Universität des 3. Lebensalters e.V. (U3L)', 'Hörsaalverwaltung Bockenheim']",[],"[['Prömper< Hans< Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=376618&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
110,Lebenswerte Orte – Welche Bedeutung der Raum beim Älterwerden spielt,['Weitere Studienangebote'],"['Universität des 3. Lebensalters e.V. (U3L)', 'Hörsaalverwaltung Westend']",[],"[['Depner< Anamaria< Dr.', ''], ['Wanka< Anna< Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=377209&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
111,Konzepte gelingenden Alterns und Sterbens – Von der Aktualität psychologischer und therapeutischer Unterstützungsangebote,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Heuer< Klaus< Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371705&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
112,"Vortragsreihe Kunst: Vom Genießen, Schmecken, Hören – Sinnenfreuden in der Kunst",['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],[],Vortrag/Vortragsreihe/Gastvortrag,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=377310&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
113,Vortragsreihe: Gelebtes Leben,['Weitere Studienangebote'],"['Universität des 3. Lebensalters e.V. (U3L)', 'Hörsaalverwaltung Westend']",[],[],Vortrag/Vortragsreihe/Gastvortrag,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=375752&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
114,Vortragsreihe: Dunkle Materie und Dunkle Energie im Kosmos,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Deiss< Bruno Martin< Apl. Prof. Dr.', '']]",Vortrag/Vortragsreihe/Gastvortrag,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=378147&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
115,Ringvorlesung: Philosophinnen und Philosophen in ihrer Zeit,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[[""Knopf< Monika< Prof'in. Dr."", ''], ['Wriedt< Markus< Prof. Dr.', '']]",Vortrag/Vortragsreihe/Gastvortrag,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371256&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
