,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
4135,"""Islam&Humor-Podiumsdiskussion mit Lachen und Liedern""",['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],"['Institut für Studien der Kultur und Religion des Islam', 'Hörsaalverwaltung Westend']",[],"[[""Omerika< Armina< Prof'in. Dr."", '']]",Sonstige Veranstaltung,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=367222&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4136,Informationsveranstaltung Talim Projekt,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],[],"[['Qamar< Baray-Heena', '']]",Sonstige Veranstaltung,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=368346&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4137,Disputation Wael Abbas,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],[],"[['Özsoy< Ömer< Prof. Dr.', '']]",Sonstige Veranstaltung,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=369867&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4138,Disputation Tugrul Kurt,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],[],"[['Özsoy< Ömer< Prof. Dr.', '']]",Sonstige Veranstaltung,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=365959&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4139,Disputation Mehmet Umut Genc,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],[],"[['Özsoy< Ömer< Prof. Dr.', '']]",Sonstige Veranstaltung,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=365957&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4140,Besprechung Institut,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],[],"[['Özsoy< Ömer< Prof. Dr.', '']]",Besprechung,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=368098&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4141,Besprechung Hochschulgemeinde,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],[],"[[""Omerika< Armina< Prof'in. Dr."", '']]",Sonstige Veranstaltung,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=369223&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4142,Auftaktveranstaltung Fortbildung Lehrer,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],"['Institut für Studien der Kultur und Religion des Islam', 'Hörsaalverwaltung Westend']",[],"[[""Omerika< Armina< Prof'in. Dr."", '']]",Sonstige Veranstaltung,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=362476&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4143,Einführung in die arabische Kalligraphie,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],[],"[['Ibrahim< Adel', '']]",Kurs/Workshop,,SoSe 2023,,1,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359202&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4144,Persisch - Grundkurs Teil B,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],"[['Sadeghi< Samaneh < MA', 'verantwortlich']]",[],Kurs/Workshop,"MA ISt 1-2, MA ISt 6b, BA 12-B (2017)",SoSe 2023,4,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359045&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4145,Persisch - Aufbaukurs - Teil B,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],[],"[['Sadeghi< Samaneh < MA', '']]",Kurs/Workshop,"MA ISt 1-2, MA ISt 6a",SoSe 2023,4,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359046&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4146,Arabisch AG,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],"[['Aboulenein< Nadja < M.A.', 'verantwortlich']]","[['Hafnaue< Kaoutar', 'begleitend']]",Arbeitsgemeinschaft,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=365725&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4147,Arabisch 4,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Studien der Kultur und Religion des Islam'],"[['Aboulenein< Nadja < M.A.', 'verantwortlich']]","[['Hafnaue< Kaoutar', 'begleitend']]",Übung,BA ISt 1-4 (2020),SoSe 2023,4,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359054&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4148,Osmanisch/Türkisch Grundkurs Teil B (Zweite Fachsprache),"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Studien der Kultur und Religion des Islam'],"[['Üstündağ< Sercan', 'verantwortlich']]",[],Kurs/Workshop,"BA ISt 12-A (2017), MA ISt 6b (2019)",SoSe 2023,4,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359044&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4149,Lektüre Arabisch II,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],[],"[['Aboulenein< Nadja < M.A.', '']]",Seminar,"MA ISt 1-1 (2019), MA RW 024d (2016), MA RW 001 (IR) (2010)",SoSe 2023,4,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359049&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4150,Arabisch 2,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Studien der Kultur und Religion des Islam'],"[['Aboulenein< Nadja < M.A.', 'verantwortlich']]","[['Hafnaue< Kaoutar', 'begleitend']]",Übung,"BA ISt 1-2 (2020), BA ISt 1-2 (2017)",SoSe 2023,8,8,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359051&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4151,Themen der Theologie,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Studien der Kultur und Religion des Islam'],[],"[['Bodenstein< Mark Chalîl< Dr.', '']]",Seminar,"BA iSt 5-1 HF (2020), BA ISt 5 NF (2020), BA ISt 10 (2017)",SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359041&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4152,MA-Kolloquium,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],"[['Louhichi-Güzel< Soumaya< Dr.', 'verantwortlich']]",[],Kolloquium,MA ISt 9,SoSe 2023,2,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359056&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4153,Einführung in das Biblisch-Althebräische (Hebraicum),"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Fachbereich 6 - Evangelische Theologie', 'Hörsaalverwaltung Westend']",[],"[['Diehl< Johannes Friedrich< Dr.', '']]",Seminar,,SoSe 2023,8,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=350972&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4154,Rekonstruktion der Koranentstehung - Quellen- Möglichkeiten und Grenzen,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],"[['Özsoy< Ömer< Prof. Dr.', 'verantwortlich']]",[],Seminar,"MA ISt 3, MA ISt 5",SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359156&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4155,Philosophie in islamischen Kontexten,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],[],"[['Adanalı< Ahmet Hadı< Prof. Dr.', '']]",Seminar,"BA ISt 5-2 (HF), BA ISt 5 (NF), MA ISt 3, MA ISt 5",SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=362786&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4156,Islamicate Digital Humanities,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],"[['Rehman< Misbahur< Dr.', 'verantwortlich']]",[],Seminar,"MA ISt 3, MA ISt 5",SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=363173&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4157,Archive der Muslime in Deutschland,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],[],"[['Agai< Bekim< Prof. Dr.', '']]",Seminar,"MA ISt 3, MA ISt 5",SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=365380&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4158,Kurzexkursion Berlin- Islamisches und Vorderasiatisches Museum sowie DOG-Kolloquium,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],"['Institut für Archäologische Wissenschaften', 'Abt. I Vorderasiatische und Klassische Archäologie']",[],"[[""Nol< Hagit< Univ.-Prof'in Dr."", ''], ['Wicke< Dirk< Univ.-Prof. Dr.', '']]",Exkursion,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=358982&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4159,Koranexegese und exegetische Methoden,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],"[['Özsoy< Ömer< Prof. Dr.', 'verantwortlich']]",[],Vorlesung,"BA ISt 3-2 HF (2020), MA ISt 3",SoSe 2023,2,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359057&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4160,Ethik in der islamischen Tradition,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],[],"[[""Alsoufi< Rana< Prof'in. Dr."", '']]",Seminar,BA ISt 6-2 (2020),SoSe 2023,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359161&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4161,Das Islamische Recht in Moderne und Gegenwart,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],[],"[['Salim< Abdelghafar < MA', '']]",Seminar,BA ISt 6-2 (2020),SoSe 2023,2,"4 (HF), 3 (NF)",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359160&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4162,Die Herausforderung der Praxis: Lebenswelten und Handlungsfelder der Muslime in Deutschland,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Studien der Kultur und Religion des Islam'],"[['Agai< Bekim< Prof. Dr.', 'verantwortlich']]",[],Seminar mit Übung,"BA ISt 4-2 (2020),",SoSe 2023,2,"HF: 4, NF: 3",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359050&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4163,Theorien und Methoden der Islamischen Studien,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie']",['Institut für Studien der Kultur und Religion des Islam'],"[['Bodenstein< Mark Chalîl< Dr.', 'verantwortlich']]",[],Proseminar,"BA ISt 2 (2020), BA ISt 2 (2017)",SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359055&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4164,Kolloquium der Empirischen Sprachwissenschaft,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],"[[""Carling< Gerd< Univ.-Prof'in Dr."", ''], [""Gelumbeckaite< Jolanta< Prof'in. Dr."", ''], [""Gholami< Saloumeh< Prof'in.< Dr. habil."", ''], ['Kofer< Maria < M.A.', ''], ['Nevskaya< Irina< Apl. Prof. Dr.', ''], ['Plate< Ralf< Dr.', ''], [""Tandaschwili< Manana< Prof'in. Dr."", '']]",Kolloquium,,SoSe 2023,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=365099&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4165,Nominal and verbal affixation in the Caucasus,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],"[[""Carling< Gerd< Univ.-Prof'in Dr."", '']]",Einzeltermin,,SoSe 2023,,0,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=366031&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4166,International Conference on Kurdish Linguistics,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],"[[""Gholami< Saloumeh< Prof'in.< Dr. habil."", '']]",Tagung/Symposium,ICKL,SoSe 2023,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=355976&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4167,Spezialprobleme/Methodenlehre: Wortfamilienlexikographie,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],"[['Plate< Ralf< Dr.', '']]",Seminar,"BA-ES-BS10, BA-ES-CS10, BA-ES-IS10, BA-ES-VS6, ES-MA-A3, ES-MA-VS4, MA-ES IS 2",SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=349397&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4168,Spezialprobleme: Mehrsprachigkeit und andere soziolinguistische Herausforderungen Litauens,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],[],Seminar mit Übung,"BA-ES-VS8, BA-ES-IS6, BA-ES-BS6, MA-ES-VS B1.1, MA-ES-IS B1.1, MA-ES-BS B1.1,",SoSe 2023,4,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=356700&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4169,!ENTFÄLLT! Spezialprobleme: Materielle Überlieferungskunde und Philologie,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],"[[""Gholami< Saloumeh< Prof'in.< Dr. habil."", '']]",Seminar mit Übung,,SoSe 2023,4,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=349408&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4170,Masterkolloquium,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],"[[""Gholami< Saloumeh< Prof'in.< Dr. habil."", '']]",Kolloquium,ES-MA-A 2.2,SoSe 2023,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=349404&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4171,Semitische Sprachwissenschaft II,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],[],Vorlesung mit Übung,SE1,SoSe 2023,3,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=356664&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4172,P7.2,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],"[['Duong Phu< Sarah', '']]",Seminar mit Übung,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=358402&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4173,P4,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],[],Seminar,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=349383&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4174,Einführung in die Kaukasische Sprachwissenschaft II,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],"[[""Tandaschwili< Manana< Prof'in. Dr."", '']]",Vorlesung mit Übung,CS1.3+CS1.4,SoSe 2023,4,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=349412&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4175,Indogermanische Formenlehre,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],"[[""Carling< Gerd< Univ.-Prof'in Dr."", '']]",Vorlesung mit Übung,IS2,SoSe 2023,4,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=356584&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4176,Wiederholungsklausur WS Allgem. Pflichtbereich,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],"['Institut für Empirische Sprachwissenschaften', 'Hörsaalverwaltung Westend']",[],"[['Kofer< Maria < M.A.', '']]",Klausur,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=349414&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4177,Tutorentraining,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],"[['Kofer< Maria < M.A.', '']]",Mentorium,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=363882&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4178,StuTS - Studentische Tagung Sprachwissenschaft,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],"['Institut für Empirische Sprachwissenschaften', 'Hörsaalverwaltung Westend']",[],"[['Kofer< Maria < M.A.', '']]",Tagung/Symposium,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=355690&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4179,Infoveranstaltung Masterstudium Emp. Sprachw.,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],"[['Kofer< Maria < M.A.', '']]",Einführungsveranstaltung,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=349400&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4180,Türkisch IV,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],"[['Nevskaya< Irina< Apl. Prof. Dr.', '']]",Kurs/Workshop,"CS7.5.2, VS5, MA-ES-VS3",SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=349389&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4181,Russisch IV,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],"[['Ahlborn< Svetlana< Dr.', '']]",Kurs/Workshop,VS5.2,SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=349396&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4182,Mittelhochdeutsch,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],"[['Plate< Ralf< Dr.', '']]",Seminar,"BA-ES IS 8.9.2, MA-ES IS 3.9.2",SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=356322&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4183,Megrelisch,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],"[[""Tandaschwili< Manana< Prof'in. Dr."", '']]",Kurs/Workshop,,SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=349390&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4184,Litausich III,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],[],Kurs/Workshop,BS 3.1.,SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=349384&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4185,Litauisch II,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],[],Kurs/Workshop,BS 2.2,SoSe 2023,4,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=349385&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4186,Kryz I,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],[],Anleitung zum wiss. Arbeiten,,SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=358331&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4187,Hindi I,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],"[['Serikov< Vladislav < Dr.', '']]",Kurs/Workshop,,SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=356123&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4188,Georgisch IV,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],"[[""Tandaschwili< Manana< Prof'in. Dr."", '']]",Kurs/Workshop,,SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=349386&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4189,Georgisch II,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],"[[""Tandaschwili< Manana< Prof'in. Dr."", '']]",Kurs/Workshop,CS2.1.2,SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=349387&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4190,Balochi II,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],"[[""Gholami< Saloumeh< Prof'in.< Dr. habil."", 'verantwortlich']]","[['Nourzaei< Maryam< Dr.', '']]",Kurs/Workshop,,SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=357430&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4191,Altpreußisch,['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften'],['Institut für Empirische Sprachwissenschaften'],[],"[[""Gelumbeckaite< Jolanta< Prof'in. Dr."", '']]",Seminar,BS 5.1.2,SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=349393&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
