,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
2233,Blockpraktikum Urologie,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Klinik für Urologie'],[],"[['Binder< Jochen< Priv. Doz. Dr.', ''], ['Chun< Felix K.-H.< Prof. Dr.', ''], ['Engl< Tobias A.< Prof. Dr.', ''], ['Jones< Jon< Priv. Doz. Dr.', ''], ['Khoder< Wael Yaseen< Prof. Dr.', ''], ['Mani< Jens< Prof. Dr.', ''], ['Schilling< David< Prof. Dr.', ''], ['Vallo< Stefan< Priv. Doz. Dr.', ''], ['Wedel< Steffen Alexander< Priv. Doz. Dr.', '']]",Praktikum (Blockveranstaltung),Klinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336562&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2234,Blockpraktikum Orthopädie,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Klinik für Orthopädie (Friedrichsheim)'],[],"[['Rickert< Marcus< Prof. Dr.', ''], ['Rittmeister< Markus< Prof. Dr.', ''], ['Stief< Felix< Prof. Dr.', '']]",Praktikum (Blockveranstaltung),Klinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336564&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2235,Blockpraktikum Innere Medizin,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Zentrum der Inneren Medizin'],[],"[['Chavakis< Emmanouil< Priv. Doz. Dr.', ''], ['Chow< Kai Uwe< Prof. Dr.', ''], ['Farnik< Harald< Priv. Doz. Dr.', ''], ['Faust< Dominik< Prof. Dr.', ''], ['Grammatikos< Georgios< Priv. Doz. Dr.', ''], ['Grönefeld< Gerian< Priv. Doz. Dr.', ''], ['Haak< Thomas J.< Prof. Dr.', ''], ['Hausmann< Johannes< Priv. Doz. Dr.', ''], ['Herold< Jörg< Priv. Doz. Dr.', ''], ['Hofmann< Wolf Peter< Prof. Dr.', ''], ['Honold< Jörg< Prof. Dr.', ''], [""Jäger< Elke< Prof'in. Dr."", ''], ['Konrad< Thomas< Prof. Dr.', ''], ['Kronenberger< Bernd< Prof. Dr.', ''], [""Linnemann< Birgit< Prof'in. Dr."", ''], ['Mann< Wolfgang Alexander< Prof. Dr.', ''], ['Mihm< Alexandra Elisabeth< Dr.', ''], ['Obermüller< Nicholas< Prof. Dr.', ''], ['Peveling-Oberhag< Jan< Priv. Doz. Dr.', ''], ['Reitter< Anke< Priv. Doz. Dr.', ''], ['Schindewolf< Marc< Priv. Doz. Dr.', ''], ['Schmidt< Boris< Prof. Dr.', ''], ['Seeger< Florian< Prof. Dr.', ''], ['Serve< Hubert< Prof. Dr.', ''], ['Stephan< Christoph< Prof. Dr.', ''], ['Teuber< Gerlinde< Priv. Doz. Dr.', ''], ['Unverdorben< Martin< Prof. Dr.', ''], ['Vasa-Nicotera< Mariuca< Priv. Doz. Dr.', ''], ['Vermehren< Johannes< Prof. Dr.', ''], ['Waidmann< Oliver-Bastian< Prof. Dr.', ''], ['Waßmann< Barbara< Priv. Doz. Dr.', ''], ['Weidmann< Eckhart< Prof. Dr.', ''], ['Weiler< Nina< Priv. Doz. Dr.', ''], ['Welker< Martin-Walter< Prof. Dr.', ''], ['Welsch< Christoph< Prof. Dr.', ''], [""Welzel< Tanja M.< Prof'in. Dr."", ''], ['Wendt< Thomas< Prof. Dr.', ''], ['Zeiher< Andreas< Prof. Dr.', ''], ['Zeuzem< Stefan< Prof. Dr.', '']]",Praktikum (Blockveranstaltung),Klinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336563&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2236,Blockpraktikum Geriatrie (QB 7),['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Arbeitsbereich Altersmedizin'],[],"[['Pfisterer< Mathias< Priv. Doz. Dr.', ''], ['Schütze< Sandra< Priv. Doz. Dr.', '']]",Praktikum (Blockveranstaltung),Klinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336567&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2237,Blockpraktikum Chirurgie,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Zentrum der Chirurgie'],[],"[['Basad< Erhan< Priv. Doz. Dr.', ''], ['Bechstein< Wolf O.< Prof. Dr.', ''], ['El-Sayed Ahmad< Ali< Priv. Doz. Dr.', ''], ['Frank< Johannes< Prof. Dr.', ''], ['Geiger< Emanuel Valentin< Priv. Doz. Dr.', ''], ['Habbe< Nils< Prof. Dr.< M.A.', ''], ['Höer< Jörg< Priv. Doz. Dr.', ''], ['Keese< Michael Andreas< Prof. Dr.', ''], ['Marzi< Ingo< Prof. Dr.', ''], ['Mönch< Christian< Priv. Doz. Dr.', ''], ['Monsefi< Nadejda< Priv. Doz. Dr.', ''], ['Papadopoulos< Nestoras< Prof. Dr.', ''], ['Sader< Robert< Prof. Dr. Dr.', ''], [""Schneidmüller< Dorien< Prof'in. Dr."", ''], ['Schweigkofler< Uwe< Priv. Doz. Dr.', ''], [""Seebach< Caroline< Prof'in. Dr."", ''], ['Stock< Ulrich A.< Prof. Dr.', ''], ['Strey< Christoph< Priv. Doz. Dr.', ''], [""Tonus< Carolin< Prof'in. Dr."", ''], ['Walther< Thomas< Prof. Dr.', ''], ['Wimmer-Greinecker< Gerhard< Prof. Dr.', ''], ['Wullstein< Christoph< Priv. Doz. Dr.', ''], ['Wutzler< Sebastian< Prof. Dr.', ''], ['Zielke< Andreas< Prof. Dr. Dr.', '']]",Praktikum (Blockveranstaltung),Klinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336565&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2238,Arbeitsmedizin- Sozialmedizin I,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],"['Institut für Arbeits-, Sozial- und Umweltmedizin']",[],"[['Groneberg< David< Prof. Dr. Dr. h.c.', '']]",Vorlesung,Klinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336578&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2239,Anästhesiologie,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],"['Klinik für Anästhesiologie, Intensivmedizin und Schmerztherapie']",[],"[['Habler< Oliver< Prof. Dr.', ''], ['Koch< Alexander Walter< Priv. Doz. Dr.', '']]",Praktikum,Klinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336566&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2240,Anästhesiologie,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],"['Klinik für Anästhesiologie, Intensivmedizin und Schmerztherapie']",[],"[[""Bremerich< Dorothee< Prof'in. Dr."", ''], ['Habler< Oliver< Prof. Dr.', ''], ['Kessler< Paul< Prof. Dr.', ''], ['Koch< Alexander Walter< Priv. Doz. Dr.', ''], ['Meininger< Dirk< Prof. Dr.', ''], ['Pape< Andreas< Priv. Doz. Dr.', ''], ['Scheller< Bertram< Prof. Dr.', ''], ['Weber< Christian< Prof. Dr.', ''], ['Welte< Martin< Prof. Dr.', ''], ['Zacharowski< Kai-Dieter< Prof. Dr. Dr.', '']]",Vorlesung,Klinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336557&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2241,Allgemeinmedizin,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Institut für Allgemeinmedizin'],[],"[['Gerlach< Ferdinand< Prof. Dr.', '']]",Vorlesung,Klinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336558&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2242,Medizinische Psychologie,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Institut für Medizinische Psychologie'],[],"[['Kaiser< Jochen< Prof. Dr.', '']]",Vorlesung,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336554&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2243,Einführung in die klinische Medizin (mit Patientenvorstellung),['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Institut für Allgemeinmedizin'],[],"[['Wolf< Timo< Priv. Doz. Dr.', '']]",Vorlesung,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336555&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2244,Biochemie III,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Gustav-Embden-Zentrum der Biochemie'],[],"[['Brüne< Bernhard< Prof. Dr.', ''], ['Dikic< Ivan< Prof. Dr.', ''], ['Müller< Stefan (FB 16)< Prof. Dr.', '']]",Vorlesung,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336556&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2245,Anatomie IV,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Dr. Senckenbergische Anatomie'],[],"[['Derouiche< Amin< Prof. Dr.', ''], ['Maronde< Erik< Prof. Dr.', ''], ['Rami< Abdelhaq< Prof. Dr.', '']]",Vorlesung,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336553&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2246,Physiologie II,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Zentrum der Physiologie'],[],"[['Brandes< Ralf< Prof. Dr.', ''], ['Röper< Jochen< Prof. Dr.', ''], [""Schröder< Katrin< Prof'in. Dr."", '']]",Praktikum,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336550&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2247,Pathophysiologie,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Zentrum der Physiologie'],[],"[['Brandes< Ralf< Prof. Dr.', ''], ['Röper< Jochen< Prof. Dr.', ''], [""Schröder< Katrin< Prof'in. Dr."", '']]",Seminar,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336542&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2248,Pathobiochemie,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Institut für Biochemie I (Pathobiochemie)'],[],"[['Brüne< Bernhard< Prof. Dr.', ''], ['Dikic< Ivan< Prof. Dr.', ''], ['Müller< Stefan (FB 16)< Prof. Dr.', '']]",Seminar,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336543&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2249,Medizinische Psychologie und Medizinische Soziologie,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],"['Institut für Medizinische Soziologie', 'Fachbereich 16 - Medizin']",[],"[['Kaiser< Jochen< Prof. Dr.', ''], ['Ohlendorf-Trapp< Daniela Maren< Prof’in. Dr. Dr.', ''], [""Schmidt-Kassow< Maren< Prof'in. Dr."", ''], [""Wanke< Eileen Mabel< Prof'in. Dr."", '']]",Seminar,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336546&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2250,Klinische Aspekte der Biochemie,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Gustav-Embden-Zentrum der Biochemie'],[],"[['Brüne< Bernhard< Prof. Dr.', ''], ['Dikic< Ivan< Prof. Dr.', ''], ['Müller< Stefan (FB 16)< Prof. Dr.', '']]",Seminar,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336545&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2251,Klinische Aspekte der Anatomie,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Dr. Senckenbergische Anatomie'],[],"[['Deller< Thomas< Prof. Dr.', ''], ['Derouiche< Amin< Prof. Dr.', ''], ['Ghebremedhin< Estifanos< Prof. Dr.', ''], ['Maronde< Erik< Prof. Dr.', ''], ['Rami< Abdelhaq< Prof. Dr.', ''], ['Schomerus< Christof< Priv. Doz. Dr.', ''], ['Schwarzacher< Stephan< Priv. Doz. Dr.', '']]",Seminar,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336544&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2252,Einführung in die klinische Medizin (mit Patientenvorstellung),['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Institut für Allgemeinmedizin'],[],"[['Obermüller< Nicholas< Prof. Dr.', ''], ['Seeger< Florian< Prof. Dr.', ''], ['Stephan< Christoph< Prof. Dr.', ''], ['Bodelle< Boris< Prof. Dr. Dr.', ''], [""Eichler< Katrin< Prof'in. Dr."", ''], [""Siebenhofer-Kroitzsch< Andrea< Prof'in. Dr."", ''], ['Welker< Martin-Walter< Prof. Dr.', '']]",Praktikum,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336551&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2253,Biochemie / Molekularbiologie,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Gustav-Embden-Zentrum der Biochemie'],[],"[['Brüne< Bernhard< Prof. Dr.', ''], ['Dikic< Ivan< Prof. Dr.', ''], ['Müller< Stefan (FB 16)< Prof. Dr.', '']]",Seminar,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336548&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2254,Angewandte Physiologie mit klinischen Bezügen,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Zentrum der Physiologie'],[],"[['Brandes< Ralf< Prof. Dr.', ''], ['Röper< Jochen< Prof. Dr.', ''], [""Schröder< Katrin< Prof'in. Dr."", '']]",Seminar,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336547&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2255,Anatomie,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Dr. Senckenbergische Anatomie'],[],"[['Deller< Thomas< Prof. Dr.', ''], ['Derouiche< Amin< Prof. Dr.', ''], ['Ghebremedhin< Estifanos< Prof. Dr.', ''], ['Maronde< Erik< Prof. Dr.', ''], ['Rami< Abdelhaq< Prof. Dr.', ''], ['Schomerus< Christof< Priv. Doz. Dr.', ''], ['Schwarzacher< Stephan< Priv. Doz. Dr.', '']]",Seminar,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336549&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2256,Physiologie I,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Zentrum der Physiologie'],[],"[['Brandes< Ralf< Prof. Dr.', ''], ['Röper< Jochen< Prof. Dr.', ''], [""Schröder< Katrin< Prof'in. Dr."", '']]",Vorlesung,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336541&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2257,Physiologie I,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Zentrum der Physiologie'],[],"[['Brandes< Ralf< Prof. Dr.', ''], ['Röper< Jochen< Prof. Dr.', ''], [""Schröder< Katrin< Prof'in. Dr."", '']]",Seminar,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336532&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2258,Klinische Aspekte der Physiologie,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Zentrum der Physiologie'],[],"[['Brandes< Ralf< Prof. Dr.', ''], ['Röper< Jochen< Prof. Dr.', ''], [""Schröder< Katrin< Prof'in. Dr."", '']]",Seminar,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336533&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2259,Biologie für Mediziner II,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Fachbereich 16 - Medizin'],[],"[['Boles (emeritiert)< Eckhard< Prof. Dr.', '']]",Praktikum,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336538&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2260,Angewandte Biochemie mit klinischen Bezügen,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],['Gustav-Embden-Zentrum der Biochemie'],[],"[['Brüne< Bernhard< Prof. Dr.', ''], ['Dikic< Ivan< Prof. Dr.', ''], ['Müller< Stefan (FB 16)< Prof. Dr.', '']]",Seminar,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336534&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2261,Anatomie am Lebenden II,['Lehrveranstaltungen des Fachbereichs 16 - Medizin'],"['Institut für Anatomie III (Zelluläre und molekulare Anatomie)', 'Institut für Anatomie II (Experimentelle Neurobiologie)', 'Institut für Anatomie I (Klinische Neuroanatomie)']",[],"[['Ghebremedhin< Estifanos< Prof. Dr.', '']]",Seminar,Vorklinik,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336535&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2262,Kolloquium des Instituts für Ökologie- Evolution und Diversität,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']","[['Oehlmann< Jörg< Prof. Dr.', 'verantwortlich'], ['Hollert< Henner< Prof. Dr. Dr. h.c.', 'verantwortlich']]",[],Kolloquium,,SoSe 2022,1,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=332503&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2263,Kolloquium des Institutes für Zellbiologie und Neurowissenschaft,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Institut für Zellbiologie und Neurowissenschaft'],[],[],Kolloquium,,SoSe 2022,1,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=332014&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2264,Kolloquium des Institutes für Molekulare Biowissenschaften MSc-Molbio-12-Institutsebene,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Institut für Molekulare Biowissenschaften'],[],[],Kolloquium,,SoSe 2022,1,1,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=330921&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2265,Arbeitsgruppenbesprechung: Praktikum und Literaturseminar-Fragkostefanakis,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Molekulare Zellbiologie der Pflanzen'],"[['Fragkostefanakis< Sotiris< Dr.', 'verantwortlich']]","[['Bodensohn< Uwe< Dr.', 'begleitend']]",Seminar mit Praktikum,,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=330741&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2266,Applied immunology,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Fachbereich 15 - Biowissenschaften'],[],[],Seminar,MSc PBioC optional,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=332040&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2267,Statistische Datenanalyse mit Mathematica,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Fachbereich 15 - Biowissenschaften'],[],"[['Stelzer< Ernst H. K.< Prof. Dr.', '']]",Praktikum,,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=331999&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2268,Bildverarbeitung mit Mathematica,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Fachbereich 15 - Biowissenschaften'],[],"[['Stelzer< Ernst H. K.< Prof. Dr.', '']]",Praktikum,,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=332000&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2269,Molekulare Genetik und Biochemie der Bakterien und Archaeen BSc-Biow-16-Averhoff,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Molekulare Mikrobiologie und Bioenergetik'],"[['Averhoff< Beate< Apl. Prof. Dr.', 'verantwortlich'], ['Müller< Volker< Prof. Dr.', 'verantwortlich']]",[],Vorlesung,,SoSe 2022,2,15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=330270&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2270,Systematik und Ökologie der Pilze,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Mykologie'],"[[""Piepenbring< Meike< Prof'in. Dr."", 'verantwortlich']]","[['Lotz-Winter< Hermine < Mag. pharm.', 'begleitend']]",Vorlesung mit Übung,,SoSe 2022,2,"2,5",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=332288&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2271,Spezialisierung 2 - Neurobiologie I,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Fachbereich 15 - Biowissenschaften'],"[['Grünewald< Bernd< Prof. Dr.', 'verantwortlich']]","[['Gaese< Bernhard< Priv. Doz. Dr.', ''], ['Hechavarria< Julio< Dr.', ''], ['Kössl< Manfred< Prof. Dr.', '']]",Seminar mit Übung,BSc-Biow-13 B,SoSe 2022,4,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=331768&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2272,BSc-Biow-6b: Diversität der Organismen: Tiere,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Fachbereich 15 - Biowissenschaften'],"[[""Schulte< Lisa Maria< Prof'in. Dr."", 'verantwortlich'], ['Thalau< Peter< Dr.', 'verantwortlich']]","[['Albrecht< Jörg< Dr.', 'begleitend'], [""Brandt< Angelika< Prof'in. Dr."", 'begleitend'], ['Kastner< Thomas< Dr.', 'begleitend'], ['Köhler< Gunther< Apl. Prof. Dr.', 'begleitend'], ['Lipkowski< Konrad < M. Sc.', 'begleitend'], ['Riehl< Torben< Dr.', 'begleitend'], ['Schiwy< Sabrina< Dr.', 'begleitend'], ['Schulte-Oehlmann< Ulrike< Dr.', 'begleitend']]",Tutorium,,SoSe 2022,1,1,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=332297&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2273,BSc-Biow-6a: Diversität der Organismen: Pflanzen und Pilze,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Fachbereich 15 - Biowissenschaften'],"[[""Piepenbring< Meike< Prof'in. Dr."", 'verantwortlich'], ['Thalau< Peter< Dr.', 'verantwortlich']]","[['Hahn< Karen< Dr.', 'begleitend'], ['Mangelsdorff< Ralph< Dr.', 'begleitend'], ['Scheepens< J. F. Niek< Prof. Dr.', 'begleitend'], ['Sommer< Julia< Dr.', 'begleitend']]",Tutorium,,SoSe 2022,1,1,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=332285&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2274,Biow-10: Teilvorlesung Neurobiologie,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften']",['Fachbereich 15 - Biowissenschaften'],"[['Grünewald< Bernd< Prof. Dr.', 'verantwortlich']]","[['Kössl< Manfred< Prof. Dr.', '']]",Vorlesung,BSc-Biow-10,SoSe 2022,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=331994&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2275,Biow-10: Teilvorlesung Neurobiologie,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften']",['Fachbereich 15 - Biowissenschaften'],"[['Grünewald< Bernd< Prof. Dr.', 'verantwortlich']]","[['Kössl< Manfred< Prof. Dr.', '']]",Vorlesung,BSc-Biow-10,SoSe 2022,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=331754&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2276,PBioC Module 3 Advanced Cell Biology II -Resit Exam,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Institut für Zellbiologie und Neurowissenschaft'],[],[],Klausur,,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336989&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2277,PBioC Module 3 Advanced Cell Biology II - Exam,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Institut für Zellbiologie und Neurowissenschaft'],[],[],Klausur,,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336988&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
