,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
69,Römische Kunst. Von den Anfängen bis zur frühen Kaiserzeit,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Hodske< Jürgen< Dr.', '']]",Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320548&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
70,Mode verstehen. Teil 2. Mode ist Kunst!,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Bußmann< Kerstin< Dr.', '']]",Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320524&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
71,Einflussreiche Künstler*innen im deutschsprachigen Raum zwischen 1870 und 1932,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Wehner< Dieter Tino< Dr.', '']]",Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320563&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
72,documenta – Geschichte einer Ausstellung,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Scherb< Johanna< Dr.', '']]",Vorlesung,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320737&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
73,Die Düsseldorfer Malerschule - Malerei im 19. Jahrhundert,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],[],Vorlesung mit Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320686&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
74,Die Darmstädter Gespräche,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Scherb< Johanna< Dr.', '']]",Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320549&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
75,Bilderwelt des Daoismus,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Simon< Rainald< Dr.', '']]",Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321930&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
76,Bausteine der Architekturgeschichte – Turmvisionen,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Schmied-Hartmann< Petra< Dr.', '']]",Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321445&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
77,Zeit des Umbruchs – Frankfurt zwischen 1866 und 1914,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Meyer< Petra< Dr.', '']]",Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320527&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
78,Von den Automaten zur Automation,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Roth< Ralf< Apl. Prof. Dr.', '']]",Vorlesung,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322377&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
79,Völker- und verfassungsrechtliche Aspekte,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Heikaus< Ralf< Dr.', '']]",Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320711&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
80,Sport im alten Griechenland,['Weitere Studienangebote'],"['Universität des 3. Lebensalters e.V. (U3L)', 'Hörsaalverwaltung Bockenheim']",[],"[['Becker< Mario < M. A.', '']]",Vorlesung,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320732&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
81,Papatus. Päpste und Papsttum im frühen und hohen Mittelalter,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Hehl< Ernst-Dieter< Prof. Dr.', '']]",Vorlesung,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321257&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
82,Geschichte Preußens IV: Von der Ära Napoleon bis 1847,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Gürtler< Christian< Dr.', '']]",Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320513&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
83,Funde erzählen Geschichte,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Becker< Mario < M. A.', '']]",Vorlesung,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320378&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
84,Frauen in der Antike,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Toalster< David< Dr.', '']]",Vorlesung,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320763&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
85,Frankfurter Bürger und die Welt des 20. Jahrhunderts,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Roth< Ralf< Apl. Prof. Dr.', '']]",Vorlesung,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=325722&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
86,Agesilaos von Sparta,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Toalster< David< Dr.', '']]",Vorlesung,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320739&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
87,Schopenhauers „kritischer Pessimismus“,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Jeske< Michael< Dr.', '']]",Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=326151&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
88,Religiöse und philosophische Aspekte des Laozi/Lao-Tse,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Simon< Rainald< Dr.', '']]",Vorlesung,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321116&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
89,[Onlineveranstaltung] Rousseaus Preisschriften – Türöffner zur Aufklärung,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Hoefer< Carl-Hellmut< Dr.', '']]",Vorlesung,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320544&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
90,[Onlineveranstaltung] Die Dialektik des Blickes – Die „Perserbriefe“ des Montesquieu,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Hoefer< Carl-Hellmut< Dr.', '']]",Vorlesung,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322376&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
91,Kant: Kritik der reinen Vernunft,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Wiggershaus< Rolf< Dr.', '']]",Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320772&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
92,Identität in der Spannung von Lebensgeschichte und Geschichte. Philosophische und literarische Perspektiven,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Jeske< Michael< Dr.', '']]",Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321783&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
93,Formale Logik im Rahmen des Jeffrey/Boolos-Kalküls,"['Lehrveranstaltungen des Fachbereichs 8 - Philosophie und Geschichtswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Weitere Studienangebote']",['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Gold< Peter < Priv. Doz. Prof. Dr.', '']]",Vorlesung,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=325753&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
94,[Entfällt] Zeit der Zauberer – Das große Jahrzehnt der Philosophie 1919-1929,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Hammer< Thomas< Dr.', '']]",Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320503&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
95,Multiple religiöse Identität – aus unterschiedlichen religiösen Traditionen schöpfen,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Huth< Fritz< Dr.', '']]",Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322364&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
96,Dschihad- Kreuzzug – Heiliger Krieg – Die Zeit der Kreuzzüge,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Kloft< Matthias Th. < Prof. Dr.', '']]",Seminar,"L3-M7b-LV2, L3-M8b, BA-HF-M9b-LV1, MA-RK-M2-LV2",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320566&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
97,„Hören“ neu entdecken: Musikbezogene Ansätze in der neueren Tinnitus- und Hirnforschung,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Stieß-Westermann< Angelika< Dr.', '']]",Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320511&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
98,[Entfällt] Geniale Wissenschaftler und Literaten mit ihren psychischen Erkrankungen,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Sarris< Viktor< Prof. Dr.', '']]",Vorlesung,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320762&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
99,Politische Streitfragen in zeitgeschichtlicher Perspektive,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Jahn< Egbert< Prof. Dr.', '']]",Vorlesung,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320728&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
100,„In der Fremde sprechen die Bäume arabisch“ – Sprache- Migration und Autobiographisches Schreiben,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],[],Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320514&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
101,Digitalisierung und Transformation der Gesellschaft,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[[""Obermaier< Dorothee< Prof'in. Dr."", '']]",Vorlesung,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320509&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
102,Streifzüge durch die Wirtschaftsgeschichte,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Leven< Franz-Josef< Dr.', '']]",Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321177&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
103,Neue Medien und Recht,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Erd< Rainer< Prof. Dr.', '']]",Vorlesung,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320755&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
104,Vortragsreihe Gerontologie: Nichts über uns ohne uns! Zur Rolle Partizipativer Forschung in der Gerontologie,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],[],Vorlesung,,WiSe 2021/22,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320451&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
105,Stiftungslehrauftrag: Umgang mit Schwäche in einer Gesellschaft der Starken. Kultur-- literatur- und sozialwissenschaftlichen Perspektiven auf Alter(n) und Demenz,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften']",['Universität des 3. Lebensalters e.V. (U3L)'],[],[],Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=328053&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
106,Leitlinien der Lebensgestaltung: Humanistische Ethik und Orientierung am Sein,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],[],Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320564&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
107,Glück- Melancholie und tiefere Erkenntnis im Alter,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],[],Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320581&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
108,Die Alten – „Randgruppe“ der Gesellschaft?,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Krasberg< Ulrike< Dr.', '']]",Seminar,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320560&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
109,Sanfte Gespräche bereiten überirdische Freude,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Simon< Rainald< Dr.', '']]",Vorlesung,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=328779&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
110,Schreibzentrum: Zeitmanagement für Schreibprojekte,['Weitere Studienangebote'],['Schreibzentrum'],[],[],Kurs/Workshop,,WiSe 2021/22,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=327409&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
111,Schreibzentrum: Wissenschaftliches Schreiben und Schreibdidaktik,['Weitere Studienangebote'],['Schreibzentrum'],[],[],Kurs/Workshop,,WiSe 2021/22,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=327412&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
112,Schreibzentrum Wissenschaftliches Schreiben für Anfänger*innen (ab 1. Semester),['Weitere Studienangebote'],['Schreibzentrum'],[],[],Tutorium,,WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=327410&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
113,Schreibzentrum: Vom Lesen zum Schreiben kommen,['Weitere Studienangebote'],['Schreibzentrum'],[],[],Kurs/Workshop,,WiSe 2021/22,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=327404&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
114,Schreibzentrum: Verständlich akademisch schreiben,['Weitere Studienangebote'],['Schreibzentrum'],[],[],Kurs/Workshop,,WiSe 2021/22,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=327406&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
115,Schreibzentrum: Thesis Writing Groüp - English,['Weitere Studienangebote'],"['Schreibzentrum', 'Hörsaalverwaltung Westend']",[],[],Kurs/Workshop,,WiSe 2021/22,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=327401&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
116,Schreibzentrum: Textfeedback geben und anleiten,['Weitere Studienangebote'],"['Schreibzentrum', 'Hörsaalverwaltung Westend']",[],[],Kurs/Workshop,,WiSe 2021/22,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=327403&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
117,Schreibzentrum: Texte überarbeiten,['Weitere Studienangebote'],['Schreibzentrum'],[],[],Kurs/Workshop,,WiSe 2021/22,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=327407&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
118,Schreibzentrum: Style in English Academic Writing,['Weitere Studienangebote'],"['Schreibzentrum', 'Hörsaalverwaltung Westend']",[],[],Kurs/Workshop,,WiSe 2021/22,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=327449&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
119,Schreibzentrum: Staking your Claim: Effective Argumentation in Academic English Writing,['Weitere Studienangebote'],['Schreibzentrum'],[],[],Kurs/Workshop,,WiSe 2021/22,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=327400&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
